timestamp_s,accel_x_g,accel_y_g,accel_z_g,speed_kmh,gps_lat,gps_lon,gps_speed_kmh
5.09,0.26826,0.04285,-0.03884,29.47,,,
5.1000000000000005,0.2454,0.04062,0.00556,29.87,,,
5.11,0.25558,0.02953,0.08105,29.85,,,
5.12,0.23373,0.02131,0.06426,29.87,,,
5.13,0.26383,0.02219,-0.02367,29.74,,,
5.14,0.29653,0.04173,-0.05469,29.92,,,
5.15,0.28144,0.0457,-0.01115,30.39,,,
5.16,0.32407,0.05583,-0.00916,30.39,,,
5.17,0.32972,0.04282,-0.01436,30.02,,,
5.18,0.31925,0.03452,-0.00109,30.42,,,
5.19,0.33627,0.02202,-0.03212,30.69,,,
5.2,0.29375,0.01392,-0.03799,30.03,,,
5.21,0.24909,0.02049,-0.01366,30.77,,,
5.22,0.24337,0.03108,0.06355,30.48,,,
5.23,0.251,0.03069,0.01909,30.92,,,
5.24,0.24862,0.02667,-0.03663,30.6,,,
5.25,0.27558,0.02979,0.01064,30.36,,,
5.26,0.31501,0.0392,0.04558,30.48,,,
5.2700000000000005,0.30761,0.03876,-0.00364,31.06,,,
5.28,0.32425,0.04946,0.02403,31.19,,,
5.29,0.31702,0.0534,0.0784,30.92,,,
5.3,0.30466,0.05703,0.03057,31.45,,,
5.3100000000000005,0.30042,0.04208,-0.00959,30.83,,,
5.32,0.30919,0.02958,-0.06327,31.38,,,
5.33,0.30251,0.03137,-0.06791,31.11,,,
5.34,0.27988,0.02944,-0.02674,31.35,,,
5.3500000000000005,0.24077,0.03908,0.00548,31.63,,,
5.36,0.28852,0.04067,-0.00861,31.43,,,
5.37,0.32646,0.02668,0.02837,31.65,,,
5.38,0.29369,0.02061,0.09043,32.13,,,
5.39,0.26957,0.01542,0.01472,31.73,,,
5.4,0.33182,0.03534,-0.02656,32.22,,,
5.41,0.35847,0.04148,-0.01508,31.7,,,
5.42,0.33916,0.03999,0.01712,32.27,,,
5.43,0.3185,0.03246,-0.01379,32.62,,,
5.44,0.30149,0.04283,-0.04833,31.51,,,
5.45,0.25433,0.04685,-0.04619,32.08,,,
5.46,0.26874,0.04803,0.03501,32.56,,,
5.47,0.30486,0.0329,0.05043,32.4,,,
5.48,0.33173,0.03876,-0.00493,32.64,,,
5.49,0.35712,0.03984,-0.01192,32.42,,,
5.5,0.29893,0.03375,0.01859,32.69,,,
5.51,0.23187,0.03672,0.00699,32.69,,,
5.5200000000000005,0.28948,0.03086,-0.00064,33.15,,,
5.53,0.31818,0.04298,-0.00244,32.95,,,
5.54,0.26338,0.03709,-0.001,33.04,,,
5.55,0.27135,0.02552,-0.01142,32.88,,,
5.5600000000000005,0.27282,0.03292,-0.0196,32.93,,,
5.57,0.24148,0.04233,-0.02577,33.01,,,
5.58,0.23638,0.04119,0.00818,33.33,,,
5.59,0.24736,0.03531,0.01312,33.15,,,
5.6000000000000005,0.28502,0.03125,-0.04727,33.43,,,
5.61,0.31091,0.02855,-0.03114,34.03,,,
5.62,0.28546,0.04723,-0.00521,33.74,,,
5.63,0.287,0.04813,0.03447,33.44,,,
5.64,0.28753,0.03174,0.05898,33.97,,,
5.65,0.29414,0.04316,0.0005,33.55,,,
5.66,0.3001,0.0385,-0.04085,33.13,,,
5.67,0.25614,0.01883,0.01683,33.5,,,
5.68,0.27033,0.0121,0.05898,33.31,,,
5.69,0.23897,0.03215,0.0306,33.83,,,
5.7,0.24518,0.05083,-0.00589,34.01,,,
5.71,0.30147,0.05435,-0.00754,34.57,,,
5.72,0.30234,0.03464,-0.02661,34.23,,,
5.73,0.26517,0.02725,-0.04321,34.13,,,
5.74,0.24127,0.03279,-0.05297,34.51,,,
5.75,0.28966,0.03074,-0.0048,33.66,,,
5.76,0.30141,0.02808,0.02394,34.46,,,
5.7700000000000005,0.25546,0.03891,0.01513,34.68,,,
5.78,0.24286,0.0437,-0.03657,34.07,,,
5.79,0.22448,0.0406,-0.04464,34.92,,,
5.8,0.24987,0.04537,-0.01575,34.74,,,
5.8100000000000005,0.29874,0.05029,0.07733,34.58,,,
5.82,0.31007,0.05439,0.05568,34.95,,,
5.83,0.27658,0.04299,0.00303,35.51,,,
5.84,0.23728,0.03537,-0.00696,34.94,,,
5.8500000000000005,0.26865,0.02833,-0.01737,35.02,,,
5.86,0.31536,0.02269,0.00991,34.87,,,
5.87,0.32439,0.03596,0.01279,34.82,,,
5.88,0.23831,0.02983,-0.06325,35.38,,,
5.89,0.22092,0.03431,-0.06829,34.94,,,
5.9,0.27821,0.03052,0.02536,35.28,,,
5.91,0.23195,0.02962,0.01633,35.17,,,
5.92,0.24931,0.02328,0.03257,35.52,,,
5.93,0.284,0.02078,0.08672,35.54,,,
5.94,0.29282,0.02722,0.0508,35.81,,,
5.95,0.24779,0.03814,-0.06031,35.4,,,
5.96,0.2225,0.05267,-0.03455,35.53,,,
5.97,0.24438,0.05429,-0.03299,35.38,,,
5.98,0.25452,0.04003,-0.01922,35.6,,,
5.99,0.29862,0.02183,-0.00114,35.9,,,
6.0,0.29237,0.0152,0.02214,36.08,59.3329217,18.0651796,36.0
6.01,0.23889,0.04284,0.03909,35.63,,,
6.0200000000000005,0.24944,0.05436,-0.00273,36.23,,,
6.03,0.20992,0.04371,-0.04407,36.43,,,
6.04,0.25898,0.03431,0.01074,36.2,,,
6.05,0.29986,0.04313,0.02896,36.7,,,
6.0600000000000005,0.24434,0.04843,0.03139,35.96,,,
6.07,0.2466,0.04291,0.0332,35.88,,,
6.08,0.25916,0.04337,-0.04569,35.77,,,
6.09,0.29769,0.02921,-0.05212,36.81,,,
6.1000000000000005,0.28822,0.00951,-0.01075,36.62,,,
6.11,0.24536,-0.00638,0.0028,36.46,,,
6.12,0.25216,0.02869,0.00476,36.62,,,
6.13,0.26244,0.05243,0.06235,36.25,,,
6.140000000000001,0.2566,0.04749,0.00101,37.38,,,
6.15,0.22664,0.02165,-0.07106,36.74,,,
6.16,0.23916,0.01203,0.0118,36.79,,,
6.17,0.28469,0.0284,0.05916,37.02,,,
6.18,0.27096,0.03755,-0.0447,37.01,,,
6.19,0.24334,0.04038,-0.05843,36.98,,,
6.2,0.24246,0.02725,-0.01036,36.73,,,
6.21,0.22558,0.02925,0.00706,37.16,,,
6.22,0.16467,0.03834,0.00806,37.64,,,
6.23,0.14025,0.05343,0.02577,37.53,,,
6.24,0.11995,0.04406,0.0655,37.66,,,
6.25,0.16923,0.0394,0.02094,37.08,,,
6.26,0.20283,0.03174,-0.02958,36.99,,,
6.2700000000000005,0.21339,0.03346,0.01497,37.3,,,
6.28,0.20354,0.02971,-0.0283,37.41,,,
6.29,0.2087,0.02548,-0.07666,37.77,,,
6.3,0.2811,0.01629,0.04028,36.98,,,
6.3100000000000005,0.25362,0.04001,0.10286,38.0,,,
6.32,0.18353,0.05708,-0.01961,37.55,,,
6.33,0.141,0.04273,-0.08296,37.52,,,
6.34,0.21584,0.02768,-0.01841,37.39,,,
6.3500000000000005,0.2851,0.01844,0.0215,37.25,,,
6.36,0.2728,0.02252,0.01582,38.04,,,
6.37,0.25489,0.0376,-0.01441,37.86,,,
6.38,0.20718,0.0212,0.02119,37.5,,,
6.390000000000001,0.19065,0.03526,-0.0005,37.55,,,
6.4,0.18901,0.04171,-0.05567,37.89,,,
6.41,0.16659,0.04741,-0.06072,38.54,,,
6.42,0.21822,0.04762,0.05007,38.01,,,
6.43,0.25178,0.0288,0.02642,37.68,,,
6.44,0.21366,0.02347,0.02044,38.11,,,
6.45,0.26644,0.02343,0.02313,38.15,,,
6.46,0.23952,0.03648,0.01057,37.47,,,
6.47,0.20022,0.02579,-0.01767,38.31,,,
6.48,0.22541,0.03316,-0.01687,38.3,,,
6.49,0.2639,0.03343,0.01053,38.62,,,
6.5,0.26673,0.03691,0.06828,39.02,,,
6.51,0.17651,0.03945,0.01807,38.84,,,
6.5200000000000005,0.15496,0.04214,-0.09371,38.47,,,
6.53,0.19177,0.03348,-0.06659,38.27,,,
6.54,0.23422,0.02182,0.01135,39.41,,,
6.55,0.26313,0.01695,0.03333,38.7,,,
6.5600000000000005,0.2938,0.02691,0.01994,38.74,,,
6.57,0.27047,0.05491,-0.00199,38.77,,,
6.58,0.2414,0.06263,0.00221,38.88,,,
6.59,0.2177,0.05575,-0.00407,38.82,,,
6.6000000000000005,0.17923,0.03868,-0.06189,38.73,,,
6.61,0.20496,0.02979,-0.01984,38.78,,,
6.62,0.19882,0.02258,0.06928,38.98,,,
6.63,0.16429,0.02193,0.04541,38.87,,,
6.640000000000001,0.1717,0.03308,0.02544,38.86,,,
6.65,0.16511,0.04526,-0.02951,39.15,,,
6.66,0.23532,0.04069,-0.06645,39.08,,,
6.67,0.25308,0.04418,0.0019,39.65,,,
6.68,0.17336,0.02358,0.02247,38.45,,,
6.69,0.16365,0.02515,-0.0142,39.61,,,
6.7,0.18194,0.02951,-0.00539,39.7,,,
6.71,0.18385,0.03656,-0.03574,38.74,,,
6.72,0.17373,0.0368,-0.01392,39.3,,,
6.73,0.14203,0.02503,0.04233,39.33,,,
6.74,0.16877,0.03812,0.00859,39.06,,,
6.75,0.20928,0.03593,-0.02074,39.29,,,
6.76,0.25082,0.0456,0.01854,39.23,,,
6.7700000000000005,0.28466,0.0382,0.05157,40.12,,,
6.78,0.23269,0.03196,0.06094,39.92,,,
6.79,0.23729,0.02901,0.05543,40.06,,,
6.8,0.25011,0.02901,-0.03948,39.93,,,
6.8100000000000005,0.19872,0.03015,-0.06685,39.41,,,
6.82,0.18454,0.02543,-0.03563,39.63,,,
6.83,0.16918,0.04125,-0.00809,39.97,,,
6.84,0.15144,0.05379,0.04001,39.49,,,
6.8500000000000005,0.16595,0.07198,-0.00427,40.11,,,
6.86,0.15744,0.05212,-0.01632,39.86,,,
6.87,0.17965,0.019,0.06233,39.85,,,
6.88,0.19722,0.00552,0.04378,40.21,,,
6.890000000000001,0.18136,0.02159,0.00457,40.17,,,
6.9,0.16644,0.03526,0.02617,39.96,,,
6.91,0.19167,0.03526,-0.06099,40.45,,,
6.92,0.20638,0.02286,-0.10641,39.82,,,
6.93,0.16262,0.02083,-0.07182,40.36,,,
6.94,0.17339,0.02232,-0.0168,40.38,,,
6.95,0.27853,0.03926,0.04637,40.15,,,
6.96,0.27227,0.04258,0.06031,40.37,,,
6.97,0.16104,0.05164,0.05777,39.93,,,
6.98,0.10996,0.04844,0.06456,40.61,,,
6.99,0.11298,0.03795,0.0092,40.31,,,
7.0,0.14255,0.01896,0.0047,40.24,59.3330366,18.0653369,40.7
7.01,0.12865,0.0276,0.04703,40.75,,,
7.0200000000000005,0.13716,0.0425,-0.0013,40.25,,,
7.03,0.17882,0.06043,-0.08728,40.07,,,
7.04,0.20828,0.043,-0.03596,40.06,,,
7.05,0.21344,0.02178,0.00288,40.74,,,
7.0600000000000005,0.13675,0.00463,-0.00665,40.2,,,
7.07,0.14821,0.0306,-0.01976,41.14,,,
7.08,0.22551,0.05039,0.00093,40.02,,,
7.09,0.18292,0.03638,0.02924,41.18,,,
7.1000000000000005,0.1444,0.01737,0.03912,40.77,,,
7.11,0.13578,0.0189,-0.03419,40.7,,,
7.12,0.13469,0.04987,-0.03928,40.6,,,
7.13,0.16808,0.05177,-0.01839,40.91,,,
7.140000000000001,0.20646,0.0309,-0.00548,40.8,,,
7.15,0.19685,0.00437,0.0382,41.17,,,
7.16,0.17064,0.00041,0.00477,40.9,,,
7.17,0.16864,0.01967,-0.01851,40.94,,,
7.18,0.15757,0.04638,0.0316,40.81,,,
7.19,0.17605,0.04626,0.01891,40.93,,,
7.2,0.1456,0.04396,0.00215,41.06,,,
7.21,0.11428,0.034,0.03866,40.48,,,
7.22,0.14446,0.04658,-0.01144,40.62,,,
7.23,0.18917,0.0539,-0.07044,41.27,,,
7.24,0.21914,0.03747,-0.04364,41.12,,,
7.25,0.21038,0.02234,0.00423,41.04,,,
7.26,0.20603,0.00785,0.01296,41.13,,,
7.2700000000000005,0.1507,0.02613,-0.01331,41.25,,,
7.28,0.11058,0.04657,0.02228,41.0,,,
7.29,0.06711,0.04559,0.06942,40.96,,,
7.3,0.05843,0.02977,0.04294,41.27,,,
7.3100000000000005,0.09452,0.02188,-0.05974,40.94,,,
7.32,0.15796,0.01648,-0.03722,41.38,,,
7.33,0.17178,0.03908,0.02006,40.77,,,
7.34,0.15265,0.05366,-0.00727,41.61,,,
7.3500000000000005,0.13874,0.04105,-0.05709,41.46,,,
7.36,0.06338,0.02078,-0.03181,41.42,,,
7.37,0.12198,0.0229,0.02962,41.66,,,
7.38,0.18335,0.04329,0.07093,41.88,,,
7.390000000000001,0.16907,0.04595,0.00938,41.7,,,
7.4,0.16486,0.03569,0.0278,40.87,,,
7.41,0.16565,0.01927,0.04933,41.05,,,
7.42,0.18958,0.02684,0.01718,41.27,,,
7.43,0.15932,0.04396,-0.0427,41.48,,,
7.44,0.12051,0.04921,-0.11671,41.65,,,
7.45,0.18443,0.03878,-0.07103,41.29,,,
7.46,0.17962,0.02236,0.04746,41.59,,,
7.47,0.1259,0.01563,0.01737,41.32,,,
7.48,0.11322,0.02981,-0.03944,41.38,,,
7.49,0.14649,0.03086,0.02621,41.16,,,
7.5,0.18763,0.04471,0.04534,41.32,,,
7.51,0.19539,0.03277,0.00277,41.21,,,
7.5200000000000005,0.16697,0.02768,-0.01165,41.34,,,
7.53,0.11048,0.04163,-0.009,41.96,,,
7.54,0.08533,0.05114,0.07683,41.37,,,
7.55,0.1288,0.06147,0.07015,42.46,,,
7.5600000000000005,0.14475,0.05314,-0.02059,41.84,,,
7.57,0.11602,0.02843,-0.08613,41.76,,,
7.58,0.09739,0.01372,-0.05455,41.46,,,
7.59,0.12495,0.00947,0.07901,41.94,,,
7.6000000000000005,0.18073,0.01936,0.12046,41.57,,,
7.61,0.17551,0.04129,-0.04505,41.79,,,
7.62,0.14979,0.04956,-0.13206,42.53,,,
7.63,0.18274,0.04884,0.02375,41.75,,,
7.640000000000001,0.19646,0.04339,0.02487,42.14,,,
7.65,0.13941,0.0314,-0.05711,41.59,,,
7.66,0.09417,0.03062,-0.07643,41.8,,,
7.67,0.10398,0.02894,-0.03033,42.36,,,
7.68,0.12449,0.02281,0.10179,41.65,,,
7.69,0.12774,0.03802,0.15999,42.39,,,
7.7,0.13593,0.05329,0.03606,42.07,,,
7.71,0.14263,0.04518,-0.07515,41.7,,,
7.72,0.13455,0.02481,-0.05289,42.06,,,
7.73,0.10606,0.0252,-0.02996,42.17,,,
7.74,0.07732,0.02353,-0.02603,42.08,,,
7.75,0.06349,0.03228,-0.01147,41.43,,,
7.76,0.06912,0.04035,0.02792,41.69,,,
7.7700000000000005,0.04085,0.03567,0.07923,41.84,,,
7.78,0.06147,0.04466,0.05076,41.9,,,
7.79,0.07495,0.02569,-0.01338,42.11,,,
7.8,0.11524,0.03666,-0.06227,41.99,,,
7.8100000000000005,0.13074,0.03722,-0.07923,41.54,,,
7.82,0.06186,0.03006,-0.00221,42.06,,,
7.83,0.05428,0.03336,0.00856,42.14,,,
7.84,0.09543,0.04044,0.00555,42.13,,,
7.8500000000000005,0.10758,0.03712,0.09625,42.29,,,
7.86,0.04639,0.02989,0.10996,42.22,,,
7.87,0.02149,0.02279,-0.03169,42.11,,,
7.88,0.04999,0.041,-0.01968,41.96,,,
7.890000000000001,0.11156,0.04706,0.03965,41.48,,,
7.9,0.16394,0.05428,-1e-05,42.11,,,
7.91,0.10619,0.03982,-0.08864,42.05,,,
7.92,0.13616,0.02225,-0.10295,42.07,,,
7.930000000000001,0.12038,0.02929,-0.01079,41.61,,,
7.94,0.14943,0.03596,0.06041,41.67,,,
7.95,0.13549,0.03165,0.00562,42.31,,,
7.96,0.01497,0.03892,-0.01825,41.99,,,
7.97,-0.0021,0.04059,0.00667,42.2,,,
7.98,0.09434,0.05943,0.05778,42.01,,,
7.99,0.15712,0.04425,0.04173,42.01,,,
8.0,0.11723,0.03498,-0.02652,42.28,59.3331144,18.0654028,42.2
8.01,0.0816,0.01966,-0.03391,41.85,,,
8.02,0.08836,0.02248,0.0777,42.03,,,
8.03,0.08084,0.02657,0.08259,41.86,,,
8.040000000000001,0.10249,0.01002,-0.00918,41.87,,,
8.05,0.09221,0.00456,-0.06411,41.91,,,
8.06,0.06374,0.03479,-0.07297,42.07,,,
8.07,0.07975,0.06069,-0.04867,41.86,,,
8.08,0.11073,0.06151,0.00548,42.38,,,
8.09,0.11585,0.04515,0.02016,41.73,,,
8.1,0.10762,0.04851,0.03684,41.94,,,
8.11,0.13281,0.03736,0.05057,41.87,,,
8.120000000000001,0.11559,0.01897,-0.00261,42.43,,,
8.13,0.0973,0.02585,-0.03487,42.06,,,
8.14,0.0854,0.04076,-0.05211,42.31,,,
8.15,0.05984,0.04954,-0.05803,41.55,,,
8.16,0.08845,0.03639,0.00929,42.08,,,
8.17,0.07906,0.02599,0.00229,42.27,,,
8.18,0.0614,0.02138,0.02323,42.02,,,
8.19,0.06406,0.01739,0.09358,42.32,,,
8.2,0.10212,0.02365,0.04325,41.84,,,
8.21,0.06809,0.02871,-0.03893,42.42,,,
8.22,0.06325,0.03199,-0.05517,42.69,,,
8.23,0.11166,0.04574,-0.04452,41.89,,,
8.24,0.11363,0.05865,0.0012,41.87,,,
8.25,0.11291,0.04736,0.00952,42.44,,,
8.26,0.09759,0.03855,0.01366,42.47,,,
8.27,0.04883,0.03765,0.06833,41.84,,,
8.28,0.03006,0.0413,0.01359,41.87,,,
8.290000000000001,0.06553,0.03471,-0.00488,41.92,,,
8.3,0.08768,0.0169,0.00494,41.6,,,
8.31,0.08694,0.01765,-0.05543,41.72,,,
8.32,0.09986,0.02984,-0.05369,41.7,,,
8.33,0.13387,0.04869,0.02366,41.77,,,
8.34,0.10476,0.05624,0.03693,41.99,,,
8.35,0.05592,0.03805,-0.01685,42.07,,,
8.36,0.01356,0.01544,-0.01825,42.47,,,
8.370000000000001,0.02192,0.00935,0.00982,41.7,,,
8.38,0.10661,0.02715,0.03916,42.3,,,
8.39,0.12476,0.03785,-0.03822,41.94,,,
8.4,0.0492,0.05253,-0.04479,41.99,,,
8.41,0.01659,0.04959,0.05973,42.2,,,
8.42,0.07009,0.04597,0.07789,41.66,,,
8.43,0.09148,0.02573,-0.02246,42.11,,,
8.44,0.12673,0.01563,-0.008,42.05,,,
8.45,0.18354,0.02645,-0.00291,42.15,,,
8.46,0.16538,0.04902,-0.04291,42.09,,,
8.47,0.1362,0.06855,-0.06843,42.74,,,
8.48,0.04768,0.05284,0.00627,41.81,,,
8.49,0.01881,0.03229,0.10963,41.84,,,
8.5,0.13747,0.02082,0.05681,41.81,,,
8.51,0.21383,0.004,-0.08321,41.83,,,
8.52,0.13282,0.01963,-0.07964,41.81,,,
8.53,0.04292,0.0354,-0.01265,42.36,,,
8.540000000000001,-0.01332,0.04538,0.00804,42.43,,,
8.55,0.03599,0.04048,0.06451,41.83,,,
8.56,0.10668,0.0312,0.09404,41.75,,,
8.57,0.1069,0.04148,-0.01458,42.14,,,
8.58,0.04616,0.05646,-0.08589,41.83,,,
8.59,0.05286,0.0501,-0.06162,42.19,,,
8.6,0.09037,0.03627,0.0417,42.06,,,
8.61,0.15695,0.02026,0.07413,41.55,,,
8.620000000000001,0.10355,0.03212,-0.00056,42.46,,,
8.63,0.0603,0.0418,-0.05349,42.54,,,
8.64,0.08205,0.04814,-0.05846,41.82,,,
8.65,0.10853,0.03759,-0.02635,41.88,,,
8.66,0.12715,0.02786,0.01468,42.09,,,
8.67,0.10578,0.04858,0.04704,42.1,,,
8.68,0.07688,0.05219,0.06243,42.2,,,
8.69,0.09383,0.04376,0.07863,42.6,,,
8.700000000000001,0.1159,0.03421,-0.01623,41.95,,,
8.71,0.15459,0.02278,-0.06809,41.76,,,
8.72,0.17342,0.02497,-0.03181,41.59,,,
8.73,0.14603,0.02735,-0.03568,41.78,,,
8.74,0.07605,0.04574,-0.02433,41.99,,,
8.75,0.0294,0.03189,0.05701,42.54,,,
8.76,0.05274,0.01676,0.07394,41.84,,,
8.77,0.08678,0.00888,0.09622,42.07,,,
8.78,0.16679,0.02107,0.02672,42.0,,,
8.790000000000001,0.20385,0.04736,-0.07841,42.36,,,
8.8,0.1293,0.07781,-0.0373,42.76,,,
8.81,0.02599,0.07782,0.01967,41.84,,,
8.82,0.0294,0.05175,-0.01201,41.85,,,
8.83,0.06603,0.024,-0.01317,42.31,,,
8.84,0.10106,0.01297,-0.01654,42.2,,,
8.85,0.11546,0.01587,-0.02221,42.55,,,
8.86,0.08525,0.035,0.03761,42.18,,,
8.870000000000001,0.08107,0.04475,-0.00372,41.89,,,
8.88,0.125,0.04005,-0.0625,42.18,,,
8.89,0.12785,0.02906,-0.03985,42.33,,,
8.9,0.10298,0.02275,0.01176,42.25,,,
8.91,0.07566,0.03448,0.10525,42.15,,,
8.92,0.05918,0.04264,0.10764,42.32,,,
8.93,0.05892,0.03767,-0.00675,42.35,,,
8.94,0.11061,0.04512,-0.07563,42.41,,,
8.950000000000001,0.15031,0.0507,-0.06635,42.19,,,
8.96,0.11196,0.04561,-0.02123,41.95,,,
8.97,0.0464,0.03928,0.02715,42.04,,,
8.98,0.02913,0.03177,-0.04467,42.36,,,
8.99,0.04465,0.02713,-0.08959,41.75,,,
9.0,0.11067,0.02394,0.02514,42.11,59.3331799,18.0656734,43.5
9.01,0.10303,0.026,0.08489,41.88,,,
9.02,0.07564,0.04069,0.04563,42.01,,,
9.03,0.061,0.05529,-0.04035,42.38,,,
9.040000000000001,0.02578,0.03513,-0.04456,42.06,,,
9.05,0.00791,0.01884,0.04322,42.01,,,
9.06,0.02506,0.01662,0.08255,41.59,,,
9.07,0.07803,0.03613,-0.03243,42.22,,,
9.08,0.08425,0.03819,-0.0875,42.19,,,
9.09,0.06653,0.03172,-0.01962,42.65,,,
9.1,0.07408,0.0316,-0.00023,41.91,,,
9.11,0.08772,0.03672,0.03081,42.07,,,
9.120000000000001,0.10276,0.04791,0.07753,42.07,,,
9.13,0.13867,0.04781,0.08352,42.47,,,
9.14,0.13428,0.05466,0.0126,41.97,,,
9.15,0.06397,0.04639,-0.11324,42.08,,,
9.16,0.03338,0.0306,-0.0775,42.18,,,
9.17,0.06122,0.0125,0.00514,42.06,,,
9.18,0.02376,0.03581,-0.0121,41.87,,,
9.19,0.03328,0.03783,0.01252,42.06,,,
9.200000000000001,0.11087,0.02488,0.06412,42.32,,,
9.21,0.09746,0.02634,0.00047,41.69,,,
9.22,0.05543,0.02311,0.0027,42.04,,,
9.23,0.02688,0.0265,0.04009,41.79,,,
9.24,0.04908,0.03176,0.06522,42.36,,,
9.25,0.10141,0.03248,0.00894,41.54,,,
9.26,0.14928,0.04713,-0.05499,41.83,,,
9.27,0.07319,0.04522,-0.02604,42.11,,,
9.28,0.00236,0.03896,-0.01781,42.47,,,
9.290000000000001,-0.01163,0.03046,-0.06472,41.98,,,
9.3,0.01721,0.0315,-0.01476,41.83,,,
9.31,0.05031,0.03978,0.06515,42.56,,,
9.32,0.08194,0.03975,0.0271,41.57,,,
9.33,0.10887,0.04041,0.04152,41.34,,,
9.34,0.12433,0.04161,0.04398,42.13,,,
9.35,0.10049,0.0428,-0.01305,41.85,,,
9.36,0.08095,0.03584,0.00901,41.69,,,
9.370000000000001,0.08354,0.02392,0.04848,42.21,,,
9.38,0.09425,0.02629,0.03707,42.07,,,
9.39,0.09956,0.02917,-0.04994,41.83,,,
9.4,0.11765,0.03599,-0.1107,41.62,,,
9.41,0.11043,0.02861,-0.01504,42.26,,,
9.42,0.08473,0.03338,0.0779,42.2,,,
9.43,0.11095,0.03501,-0.00727,41.97,,,
9.44,0.13299,0.03721,-0.07378,42.55,,,
9.450000000000001,0.13703,0.02577,-0.02808,41.68,,,
9.46,0.10324,0.01994,0.00477,41.54,,,
9.47,0.11146,0.03887,0.0365,41.79,,,
9.48,0.13673,0.05063,0.06294,41.99,,,
9.49,0.16025,0.04324,0.04176,42.07,,,
9.5,0.11312,0.04033,0.03916,41.93,,,
9.51,0.08144,0.03902,-0.01424,42.11,,,
9.52,0.12443,0.0494,-0.05933,41.62,,,
9.53,0.1213,0.04337,-0.02891,42.43,,,
9.540000000000001,0.05632,0.01563,0.02143,41.98,,,
9.55,0.02452,0.01094,0.09295,42.34,,,
9.56,0.1007,0.00212,0.06913,42.1,,,
9.57,0.12592,0.01838,-0.00068,42.14,,,
9.58,0.04984,0.04287,-0.01307,42.17,,,
9.59,0.06089,0.05265,0.038,42.13,,,
9.6,0.06408,0.05842,0.0101,42.19,,,
9.61,0.05334,0.03891,-0.01826,42.4,,,
9.620000000000001,0.08589,0.02127,-0.09722,42.06,,,
9.63,0.08801,0.01098,-0.15403,42.21,,,
9.64,0.04997,0.02151,-0.02009,41.97,,,
9.65,0.04197,0.04352,0.0904,42.43,,,
9.66,0.07056,0.06142,0.06927,41.8,,,
9.67,0.07371,0.05924,-0.02146,42.54,,,
9.68,0.08837,0.04849,-0.01234,41.99,,,
9.69,0.09746,0.03539,0.03696,41.57,,,
9.700000000000001,0.05935,0.0324,0.09814,42.04,,,
9.71,0.01024,0.04158,0.05357,41.8,,,
9.72,0.04543,0.03495,0.00602,42.25,,,
9.73,0.07682,0.02409,-0.08106,41.8,,,
9.74,0.07716,0.0234,-0.11854,41.87,,,
9.75,0.08909,0.02028,-0.00778,41.43,,,
9.76,0.08031,0.02963,0.03847,41.86,,,
9.77,0.06617,0.02473,-0.03337,41.27,,,
9.78,0.06086,0.0275,-0.01462,41.52,,,
9.790000000000001,0.05953,0.03444,0.04535,42.23,,,
9.8,0.04797,0.03799,0.05659,42.24,,,
9.81,0.04681,0.0408,0.02099,42.13,,,
9.82,0.09053,0.03393,-0.04069,41.71,,,
9.83,0.13792,0.02612,-0.00527,41.99,,,
9.84,0.12591,0.0599,0.04949,42.0,,,
9.85,0.07278,0.0589,-0.0368,41.65,,,
9.86,0.04583,0.06331,-0.07819,42.45,,,
9.870000000000001,0.0805,0.03327,-0.01786,42.26,,,
9.88,0.11604,0.02813,0.03162,41.93,,,
9.89,0.13002,0.04037,0.03691,42.01,,,
9.9,0.17686,0.04007,0.00051,42.06,,,
9.91,0.17149,0.02092,-0.04292,41.39,,,
9.92,0.1549,0.01498,0.00787,41.93,,,
9.93,0.16125,0.02309,0.03534,41.8,,,
9.94,0.11193,0.0293,0.06022,41.7,,,
9.950000000000001,0.1307,0.02713,0.0136,41.92,,,
9.96,0.12932,0.03817,-0.0305,42.54,,,
9.97,0.12295,0.04916,0.03295,42.19,,,
9.98,0.11333,0.04572,0.06242,41.83,,,
9.99,0.10748,0.03707,-0.06688,42.17,,,
10.0,0.12569,0.03058,-0.06762,42.42,59.3332396,18.0656545,42.3
10.01,0.09495,0.03068,0.00057,42.28,,,
10.02,0.06108,0.03322,0.01193,42.02,,,
10.03,0.05015,0.03592,0.01223,41.81,,,
10.040000000000001,0.09792,0.04394,0.01112,42.21,,,
10.05,0.13821,0.04318,-0.00794,42.12,,,
10.06,0.12182,0.04465,0.06523,42.27,,,
10.07,0.07101,0.02906,0.06065,42.19,,,
10.08,0.11394,0.01706,-0.03061,42.31,,,
10.09,0.12687,0.01483,-0.08788,41.84,,,
10.1,0.07696,0.04087,-0.06902,42.4,,,
10.11,0.11314,0.05582,0.01465,42.06,,,
10.120000000000001,0.14182,0.04653,0.05577,42.62,,,
10.13,0.117,0.03298,0.01754,41.79,,,
10.14,0.05589,0.03754,0.01999,42.52,,,
10.15,0.03357,0.02574,-0.02087,42.06,,,
10.16,0.01219,0.0246,-0.06333,41.8,,,
10.17,0.03331,0.02578,0.0258,41.85,,,
10.18,0.0776,0.03379,0.03066,41.9,,,
10.19,0.03097,0.02697,-0.07158,42.13,,,
10.200000000000001,0.01779,0.02658,-0.01375,42.16,,,
